Locality,Latitude,Longitude,Signal Strength (dBm),Data Throughput (Mbps),Latency (ms),Network Type
Kumhrar,25.645081506511985,85.14425545230205,-82.25671327841606,2.421558449509548,162.63101485938884,4G
Phulwari Sharif,25.53202935035619,85.22032715553374,-86.24163913305262,1.7171018945194343,183.61861179181847,3G
Kidwaipuri,25.642874493660184,85.04780160564795,-77.51649933632184,1.7547303345583831,194.51006354152028,3G
Boring Road,25.51347074414684,85.02646742166091,-88.33793056013027,5.775630779065602,93.88911418351933,4G
Ashok Rajpath,25.46610218396853,85.04251120954284,-89.31789724861588,7.908488782113023,91.08166493094475,4G
Bankipore,25.5583069278452,84.9723001983577,-87.07976345434605,2.71193246057806,131.3928037705349,4G
Patliputra Colony,25.58246860493319,85.25937835011204,-88.23351440642965,6.203187218790964,59.53173828125202,4G
Phulwari Sharif,25.67375879836448,85.04395460759235,-84.66620608366682,1.818643023597474,110.18405380898048,3G
Boring Canal Road,25.62963799139079,84.99956394010154,-88.01603684742852,6.197860164841636,51.787153295697046,4G
Anisabad,25.59753044532452,85.27277522650019,-92.48356533660196,24.756395612872375,28.732850783159027,5G
Boring Canal Road,25.698697454528173,85.11849020173058,-98.21043656375603,9.889906250416807,86.86936134914134,4G
Danapur,25.58189174380053,85.09190267207194,-88.66355529516962,4.972827081070929,75.65021971950208,4G
Kankarbagh,25.56963192541035,85.22042481848612,-93.59011273102968,4.279531245360055,96.8741050887353,4G
Patliputra Colony,25.74539298891811,85.18209765529674,-107.36124536019425,11.040518809187809,22.86373698749233,5G
Gardanibagh,25.576399201657104,85.00258023878378,-85.51900093226313,2.529133506041486,168.9904258604028,3G
S.K. Puri,25.443879243137573,85.09534726651611,-89.82052511701767,1.6841941523015984,182.001424940006,3G
Exhibition Road,25.47384599820485,85.24499620153306,-88.44610587980469,9.607693165179208,95.071112055033,4G
Exhibition Road,25.58342118160736,84.99523028717002,-91.7198116829696,9.404460982328938,87.1028061578529,4G
Kidwaipuri,25.535398266125327,85.04114947182634,-82.54861399657304,4.132640988047816,65.92486303703484,4G
Pataliputra,25.729320837665867,85.24934814551351,-103.8645755038202,57.47529478557711,28.451663836976067,5G
Danapur,25.76711356331054,85.14682418277246,-90.2070331318956,5.4584037630198985,56.79555583653041,4G
Bankipore,25.62160754475345,85.11003164982277,-80.82325767518917,1.069384369969555,141.7630300166359,3G
Kankarbagh,25.675945638825063,85.12167267340486,-95.13056020266136,50.571631682299056,24.3991066194561,5G
Danapur,25.466526060377053,85.0250120812345,-90.72954847347349,1.3883262802151206,166.15782908664943,3G
Gandhi Maidan,25.600251107119348,85.15461007258774,-84.68553011487664,1.2743242301430249,187.87614911253465,3G
Anandpuri,25.63813536487318,85.07810949072729,-95.2559911299478,94.47281157439792,15.875874093910124,5G
Phulwari Sharif,25.48137356071941,85.11171724661018,-86.00459022563928,2.2612364748493325,187.6369073743417,3G
Patliputra Colony,25.490444876697016,85.28260362141812,-92.29735952291368,5.647224717766946,54.70687663398871,4G
S.K. Puri,25.62321371928152,85.29675654363948,-83.79657476070906,2.900092616127755,191.788083741715,3G
Gardanibagh,25.709041296219187,85.154733045942,-98.85792077500506,51.12620588487181,12.591268034468255,5G
Boring Road,25.59921202771844,85.04718085100396,-78.86916800934671,2.7201353866008287,103.87522347962717,3G
Kidwaipuri,25.62709637999391,85.21348055490076,-86.58073083599025,76.98231895016418,24.31902072738432,5G
S.K. Puri,25.479813910648087,85.02773886293001,-90.69761015331837,1.2943639396130524,118.18694473947988,3G
Rajendra Nagar,25.586907684717527,85.20725008845413,-83.01746160790482,1.4230159757537988,160.2829778922922,3G
Ashok Rajpath,25.580664040984587,85.13205633063075,-91.06458914126,1.7676708626866533,147.22097547171154,4G
Ashok Rajpath,25.654279503383503,84.97614390442536,-86.27062755616004,1.6095095564657038,129.74814976987446,4G
Phulwari Sharif,25.763817763025457,85.19177286397544,-92.11695344592704,59.71265666501736,31.27754463456654,5G
Kumhrar,25.6419788061382,84.97143150078819,-90.39539060212346,6.463198104469228,89.55595622782857,4G
Kidwaipuri,25.686757206030048,85.22805520037919,-84.6283767814823,1.0684136180164927,121.15851801497544,3G
Fraser Road,25.489800810593884,85.1690089145328,-82.06347418925391,4.016856475685963,75.55647775771284,4G
Kumhrar,25.700715854287772,85.19718046992824,-84.01202469600564,1.746036151012881,166.0573197330769,3G
Kumhrar,25.569845304572077,85.00384736300053,-80.08843720711008,1.188273216522387,187.8664307042456,3G
Kidwaipuri,25.501075090653863,85.02119160265275,-93.08352733426506,65.93121948894986,12.90159349286482,5G
Gandhi Maidan,25.647820148383257,85.02927598783276,-82.50393422232864,2.968417095536777,148.97227561069252,4G
Kankarbagh,25.65491070227253,85.01168009718296,-88.03690149978078,1.3883983219031897,130.3611033697759,3G
Boring Canal Road,25.4563671017176,85.15353235683212,-80.82053039287841,1.2606632719764357,118.3461960485691,3G
Boring Road,25.64128704956759,85.1350369581408,-88.13730371738038,2.7019668663907948,109.4272528841221,4G
Pataliputra,25.60040890322052,85.07098557225741,-100.2259740243593,13.326693758749656,10.0387987038307,5G
Fraser Road,25.76730864256728,85.17030541459849,-88.04106516807317,7.215011050362797,87.30065329921237,4G
Boring Canal Road,25.55017823744626,85.08682021721407,-93.39005078773395,1.0641729213195026,168.3549168048879,4G
Phulwari Sharif,25.74263404602728,85.18378831199566,-91.5139549701818,2.687950909427205,176.7247334819805,4G
S.K. Puri,25.490329672759223,85.02921173735847,-96.95204363846688,8.55844373162105,62.06348623531169,4G
Kankarbagh,25.591380564444425,85.26530082382094,-80.22382640676571,1.8743241483619124,176.5699152973371,3G
Kumhrar,25.59045802369417,85.28770285178742,-84.26499912662784,2.783703677936049,129.13658057021658,3G
Fraser Road,25.57002465744574,85.27874999593637,-90.5643298396057,9.733743118133749,71.59844854040557,4G
Kumhrar,25.46876857110584,85.04113410946691,-96.15369012555531,48.93014521486659,34.15436274526211,5G
Fraser Road,25.483107823199333,85.06796634248045,-94.46474189271753,7.824059868070405,92.2264604493906,4G
Fraser Road,25.642000211185398,85.11235659324281,-94.9769521012995,6.035480113240678,75.19542820072861,4G
Gandhi Maidan,25.62135736923637,85.29421060940912,-96.73982002298202,5.86749581550589,98.31213176549252,4G
Boring Road,25.68368829399307,85.06074983434739,-86.49073021056098,2.3092361941147264,138.38168560625977,3G
S.K. Puri,25.715573562980538,85.13340775870643,-84.72449516187613,1.879482331301711,171.4604146683663,3G
Patliputra Colony,25.70744154237577,85.06238155832038,-95.7961402547645,11.350794027829208,13.456110844576692,5G
Fraser Road,25.588243854434623,85.1884679432513,-102.30595468538692,45.51064952837638,35.05181550038037,5G
Phulwari Sharif,25.63164034879969,85.13144764813084,-92.990002041869,72.15651865541679,25.996378363563647,5G
Pataliputra,25.624812712393386,85.16702557998755,-81.14423571311022,2.7602255249992376,141.57844044467194,3G
Exhibition Road,25.68021240367484,84.98047155261516,-85.86118630649182,7.410254169018383,75.49890119369624,4G
Boring Road,25.67938791430717,85.09010179933422,-93.25684075713914,1.2385016668983793,196.37665007590329,4G
Bailey Road,25.67167142833222,85.19130075355034,-85.15665136294594,2.8033582483369424,170.85607518916632,4G
Ashok Rajpath,25.569193853746956,85.12659282889314,-87.94124225608263,2.105822125563937,171.17421272806843,4G
S.K. Puri,25.75316726094428,85.14492392043216,-89.5802628199171,6.309350111447732,94.51115343953276,4G
Boring Road,25.671950302684863,85.07521150355274,-90.71501136199872,2.285480534383559,116.15927261309515,4G
Gardanibagh,25.58323898486164,84.99081678614255,-84.54253902090258,1.2202247047428207,171.28632848925474,3G
Danapur,25.5255867470903,85.2022321827252,-92.64168202565877,2.0235880116242635,182.51667279860973,4G
Fraser Road,25.484685109545502,85.02470657943502,-98.51253654693429,1.1993225843980326,173.53817214694178,4G
Rajendra Nagar,25.512218479278157,85.17708739509821,-88.77088158446375,1.8500011642462384,199.08614549886155,3G
Patliputra Colony,25.75566847500759,85.18856789243331,-94.70614271388636,2.575370806557711,143.575133903255,4G
Fraser Road,25.725972712622166,85.17972907250955,-86.1499791741629,5.325727125420128,83.29913634192538,4G
Bankipore,25.6296171227066,85.18893940344408,-92.2076613928363,4.101514812839174,77.30009104583903,4G
Fraser Road,25.47050218348925,85.01858540923492,-89.99677846623071,1.6782949198874453,165.45880293688316,3G
Anisabad,25.471813380863853,85.10545856790718,-93.66745040307862,16.68757925433857,12.00075052951692,5G
Gandhi Maidan,25.695603585290684,85.08294591067109,-91.08330644558043,2.067160062270937,188.102628768966,4G
Pataliputra,25.573739787834743,85.1898881324508,-86.02241169437464,2.0193206572414413,131.4502397063113,3G
Phulwari Sharif,25.6121566881021,85.01325399585785,-91.89245594374545,1.641672153057698,184.5629878868014,4G
Danapur,25.555990042372493,85.23514157454305,-82.5717861192024,1.6559923145353814,111.0043551706325,4G
Kidwaipuri,25.704322061050256,85.27887491061907,-95.15515172552853,2.6031565288390057,145.77156768622183,4G
Gandhi Maidan,25.676546800457345,85.20627860965882,-91.36242863441136,8.085715998625819,59.87735489089205,4G
S.K. Puri,25.670495113335708,85.19354743500212,-88.98498578205627,1.4054507771109757,103.53118986338882,4G
Pataliputra,25.51593268230244,85.16801747730587,-83.86607294760253,2.6452068639612545,158.84531921702478,3G
Phulwari Sharif,25.629567156950905,85.17456569825806,-93.20060845504425,1.191882661019756,185.09580166948547,4G
Patliputra Colony,25.659672657172397,85.19964974656567,-86.26828930763133,4.3163504498640375,79.16329721337549,4G
Pataliputra,25.51707628424774,85.05256980796347,-94.26604731238112,48.72462810875751,19.49759810514596,5G
Kumhrar,25.763434104573676,85.1762464331066,-89.7949079473922,23.91130935017901,33.285545788319766,5G
Kankarbagh,25.50998084066933,85.1672939940484,-89.49647482474944,9.46019825751048,61.81057032609452,4G
Danapur,25.749772227449863,85.21450847578625,-96.94151646185703,22.177493253429528,12.373213845487072,5G
Patliputra Colony,25.720169945907205,85.11844764903215,-95.56561831020022,7.400407624524878,80.20345194730433,4G
Boring Canal Road,25.537043074857596,85.16529389398315,-94.79611103348536,4.424277211905722,60.45129236952348,4G
Boring Canal Road,25.579480282306243,85.19328492920764,-83.64335894778863,1.0758373120585805,116.83054061429566,3G
Rajendra Nagar,25.588606056220176,85.25346155350292,-88.27646395734973,3.147376341518732,98.7519988270731,4G
Kankarbagh,25.691309292787047,85.20740842909265,-92.59524297148904,92.77600677167143,20.324204190213425,5G
Phulwari Sharif,25.499409346823,85.08783577064412,-94.24175543219692,2.057071075502094,104.10839208005888,4G
Ashok Rajpath,25.73183357163497,85.06755707607655,-94.8567903347223,61.34342925828194,12.824176023728809,5G
Kidwaipuri,25.557318520899635,85.00995775095332,-89.5383702764955,1.428744997814067,139.45282331530404,3G
Danapur,25.66033632419259,85.20500063893468,-91.60326896720277,2.971784571635746,192.74747444956083,4G
Gandhi Maidan,25.631165598671284,85.14690239465794,-92.88482827011218,5.1015829330507385,75.49315056953456,4G
Gardanibagh,25.673070980187276,85.23439607025777,-82.18395997924995,1.949408625013644,185.5582098100421,3G
Bankipore,25.674329986339576,85.22747635352516,-87.40773070698138,2.9242485031338394,118.17712436241416,3G
Gandhi Maidan,25.698551332045824,85.10506675278518,-83.97175666193364,1.7157133322514913,156.75296692849415,3G
Gardanibagh,25.703335907402263,85.20940014933042,-99.23299271346924,59.02609828647222,17.38611553510225,5G
Gandhi Maidan,25.56140292766333,85.22010459121826,-96.65832609626143,34.50848037649528,36.72017276049959,5G
Ashok Rajpath,25.684536431729917,85.22489266078078,-80.7667617022641,2.2389244521748166,103.83764023976184,4G
S.K. Puri,25.53344872425506,85.07316553716922,-95.24272057682292,7.257491530091853,80.51863371301638,4G
Exhibition Road,25.421589377626727,85.13574978928418,-95.70051354280254,82.0693459552429,17.680099864945753,5G
Gardanibagh,25.5152665781927,84.99106581079606,-89.25128296688183,6.732884988242984,81.95680945554497,4G
Rajendra Nagar,25.52344526428045,85.0096213929132,-97.11635953965832,46.13947460604677,13.794754674840451,5G
Kumhrar,25.64548480035564,85.27270454265908,-91.91614818667644,7.857882190457548,97.96497146442118,4G
Kumhrar,25.7527719290878,85.09684638245434,-94.63688439067646,2.723736900465417,196.5100049591498,4G
Gardanibagh,25.60406282800455,85.15147657904065,-93.70077095133496,2.8595871602299003,119.94891443556128,4G
Exhibition Road,25.56076725563709,85.1805881874216,-90.40841107785296,49.94179644357237,20.291657887607016,5G
Bailey Road,25.516381514818185,85.02738528901352,-96.84404288776994,1.3377031571675058,108.87940616431776,4G
Exhibition Road,25.587525056154615,85.23681102435994,-99.97776319167644,78.74184565918023,12.192222944724897,5G
Kankarbagh,25.448673236074573,85.22606349002656,-84.13691167139707,1.1101997503904255,152.32675044145395,3G
S.K. Puri,25.623654819977013,85.2179375582028,-80.52760557362008,2.6581569515912653,148.2324554109439,3G
Bankipore,25.6098898422561,85.13239295760707,-83.19797688482164,5.423414364761823,88.17037904936176,4G
Exhibition Road,25.710011729472477,85.2662137233218,-86.05777881175557,6.6194666690602455,81.15958286137985,4G
Bailey Road,25.62364491731781,85.2265654947663,-93.99166012772106,25.565579871692265,48.83437087454319,5G
Anisabad,25.621952809905228,85.06560159019168,-97.2427180686645,2.166465538530032,115.8190576848873,4G
Rajendra Nagar,25.457346940819708,85.24721343932178,-95.55808051191283,28.941500957603147,14.333645038593076,5G
Phulwari Sharif,25.546532708986486,85.15203977978652,-90.33145876802314,9.022010291427158,50.04710739415587,4G
Kidwaipuri,25.64039472512956,84.98456592306408,-102.71892864206912,71.61135710694536,25.898044618318853,5G
Gardanibagh,25.57223028724965,85.01528710707751,-97.01936878148896,5.485809111439005,97.81491547249676,4G
Fraser Road,25.45640216169748,85.19423409640362,-96.14542142112614,90.03457807423477,41.90709193404573,5G
Exhibition Road,25.503799193057347,85.00703347427374,-87.27446650592876,1.0724397670342312,187.7159121757052,3G
Rajendra Nagar,25.48469939032835,85.23222818413429,-87.1091079301075,2.0910311989538264,128.0636998041294,3G
Gandhi Maidan,25.425760592453127,85.1640036833635,-87.63923657312705,1.2670008489034292,191.37242261738783,4G
Boring Road,25.58709220779913,85.17462528453223,-81.86088438829222,1.4039125929430558,170.1143296798666,4G
Phulwari Sharif,25.56820821100363,85.08255218902573,-94.06705581839526,4.750971781847792,97.47675403684588,4G
Kankarbagh,25.612386779183883,85.30518255111718,-91.1206477698967,2.283822049400129,144.91863918636085,4G
Bankipore,25.48860640419522,85.03445354414069,-83.03628082059298,1.3660986582593315,121.74308854557216,3G
Exhibition Road,25.534633315939985,85.30253676166942,-88.40405353008833,1.911428714421438,169.60186440944003,3G
Kumhrar,25.491525836877383,85.24441997577364,-83.59269271688296,2.1023239370158584,182.93849548983965,4G
Danapur,25.76619693876781,85.15644763121217,-85.34030226423162,2.3900688938644783,124.62384875686224,4G
Kankarbagh,25.513410724311303,85.00056312429314,-88.36962698699438,90.72880502850568,27.668767515715174,5G
Anisabad,25.61244831900787,85.2894361100695,-87.1313084178521,2.150727499044619,173.92500927926164,4G
Exhibition Road,25.55428323384548,84.96305431181138,-82.60988413809869,1.3363473470259817,151.42689904607676,4G
Kankarbagh,25.55002807120591,85.23950432051001,-83.31055328972371,1.0204375235693977,197.7805324332496,3G
Kumhrar,25.523697124202872,85.09029489484038,-88.57179579763769,4.755344296235897,63.2266765152193,4G
Bailey Road,25.482846866603,85.27650866222515,-88.00810600653975,2.435328464003669,174.77587570042095,3G
Kankarbagh,25.63647167209867,85.05111496308918,-88.83685598838778,2.5876585166867683,131.47646643544525,3G
Bailey Road,25.73213210374537,85.13044613355069,-82.48590089133242,1.596734710778754,178.29063923202955,3G
Patliputra Colony,25.72768802312381,85.05733530265087,-85.51488765141569,2.329555612273824,115.56586359296902,4G
Anisabad,25.625928174987315,85.25778052385819,-95.49181527535715,55.02221664402657,31.016710508659585,5G
Boring Road,25.61173190816462,85.30085470465346,-97.66859501657672,5.130600376885222,68.76082596823125,4G
Anisabad,25.57517793573381,85.04005005223473,-85.52781984987213,1.2299174217664972,136.61212485848324,3G
